op,dtype,mode,shape,latency_base_ms,latency_ms,speedup
CUTENSOR_OP_RCP,fp32,kernel,[[1024]],0.006115,0.003385,1.8068
CUTENSOR_OP_RCP,fp32,kernel,[[2048]],0.006404,0.003481,1.8398
CUTENSOR_OP_RCP,fp32,kernel,[[4096]],0.006538,0.003519,1.8579
CUTENSOR_OP_RCP,fp32,kernel,[[8192]],0.006731,0.003750,1.7949
CUTENSOR_OP_RCP,fp32,kernel,[[16384]],0.007173,0.003885,1.8465
CUTENSOR_OP_RCP,fp32,kernel,[[32768]],0.007865,0.004212,1.8676
CUTENSOR_OP_RCP,fp32,kernel,[[65536]],0.008288,0.004808,1.7240
CUTENSOR_OP_RCP,fp32,kernel,[[131072]],0.009212,0.005558,1.6574
CUTENSOR_OP_RCP,fp32,kernel,[[262144]],0.012577,0.008077,1.5571
CUTENSOR_OP_RCP,fp32,kernel,[[524288]],0.020038,0.013462,1.4886
CUTENSOR_OP_RCP,fp32,kernel,[[1048576]],0.034442,0.024192,1.4237
CUTENSOR_OP_RCP,fp32,kernel,[[2097152]],0.058096,0.045712,1.2709
CUTENSOR_OP_RCP,fp32,kernel,[[4194304]],0.134500,0.072212,1.8626
CUTENSOR_OP_RCP,fp32,kernel,[[8388608]],0.249231,0.131385,1.8970
CUTENSOR_OP_RCP,fp32,kernel,"[[128,128]]",0.007173,0.003923,1.8284
CUTENSOR_OP_RCP,fp32,kernel,"[[32,64,16]]",0.007846,0.004192,1.8716
CUTENSOR_OP_RCP,fp32,kernel,"[[64,256]]",0.007115,0.003788,1.8782
CUTENSOR_OP_RCP,fp32,kernel,"[[16,64,64]]",0.008288,0.004981,1.6641
CUTENSOR_OP_RCP,fp32,kernel,"[[256,512]]",0.009538,0.005654,1.6871
CUTENSOR_OP_RCP,fp32,kernel,"[[128,1024]]",0.009519,0.005577,1.7069
CUTENSOR_OP_RCP,fp32,kernel,"[[64,64,64]]",0.012635,0.008154,1.5495
CUTENSOR_OP_RCP,fp32,kernel,"[[128,128,64]]",0.034538,0.024365,1.4175
CUTENSOR_OP_RCP,fp16,kernel,[[1024]],0.006942,0.003365,2.0629
CUTENSOR_OP_RCP,fp16,kernel,[[2048]],0.006115,0.003481,1.7569
CUTENSOR_OP_RCP,fp16,kernel,[[4096]],0.006250,0.003462,1.8056
CUTENSOR_OP_RCP,fp16,kernel,[[8192]],0.006500,0.003596,1.8075
CUTENSOR_OP_RCP,fp16,kernel,[[16384]],0.007038,0.003731,1.8866
CUTENSOR_OP_RCP,fp16,kernel,[[32768]],0.012212,0.005019,2.4330
CUTENSOR_OP_RCP,fp16,kernel,[[65536]],0.012442,0.006250,1.9908
CUTENSOR_OP_RCP,fp16,kernel,[[131072]],0.012519,0.006538,1.9147
CUTENSOR_OP_RCP,fp16,kernel,[[262144]],0.013654,0.007404,1.8442
CUTENSOR_OP_RCP,fp16,kernel,[[524288]],0.016750,0.008750,1.9143
CUTENSOR_OP_RCP,fp16,kernel,[[1048576]],0.024212,0.014404,1.6809
CUTENSOR_OP_RCP,fp16,kernel,[[2097152]],0.038558,0.025308,1.5236
CUTENSOR_OP_RCP,fp16,kernel,[[4194304]],0.062135,0.046558,1.3346
CUTENSOR_OP_RCP,fp16,kernel,[[8388608]],0.141269,0.073173,1.9306
CUTENSOR_OP_RCP,fp16,kernel,"[[128,128]]",0.007019,0.003808,1.8434
CUTENSOR_OP_RCP,fp16,kernel,"[[32,64,16]]",0.007692,0.003923,1.9608
CUTENSOR_OP_RCP,fp16,kernel,"[[64,256]]",0.006962,0.003788,1.8376
CUTENSOR_OP_RCP,fp16,kernel,"[[16,64,64]]",0.007942,0.004192,1.8945
CUTENSOR_OP_RCP,fp16,kernel,"[[256,512]]",0.008404,0.004654,1.8058
CUTENSOR_OP_RCP,fp16,kernel,"[[128,1024]]",0.008365,0.004654,1.7975
CUTENSOR_OP_RCP,fp16,kernel,"[[64,64,64]]",0.010077,0.005692,1.7703
CUTENSOR_OP_RCP,fp16,kernel,"[[128,128,64]]",0.021115,0.013231,1.5959
CUTENSOR_OP_RELU,fp32,kernel,[[1024]],0.007031,0.003662,1.9202
CUTENSOR_OP_RELU,fp32,kernel,[[2048]],0.007135,0.003769,1.8929
CUTENSOR_OP_RELU,fp32,kernel,[[4096]],0.007423,0.004346,1.7080
CUTENSOR_OP_RELU,fp32,kernel,[[8192]],0.008038,0.004058,1.9810
CUTENSOR_OP_RELU,fp32,kernel,[[16384]],0.009058,0.004558,1.9873
CUTENSOR_OP_RELU,fp32,kernel,[[32768]],0.010885,0.005692,1.9122
CUTENSOR_OP_RELU,fp32,kernel,[[65536]],0.011173,0.005846,1.9112
CUTENSOR_OP_RELU,fp32,kernel,[[131072]],0.012096,0.006692,1.8075
CUTENSOR_OP_RELU,fp32,kernel,[[262144]],0.014635,0.008923,1.6401
CUTENSOR_OP_RELU,fp32,kernel,[[524288]],0.021558,0.014365,1.5007
CUTENSOR_OP_RELU,fp32,kernel,[[1048576]],0.035731,0.025135,1.4216
CUTENSOR_OP_RELU,fp32,kernel,[[2097152]],0.059731,0.046538,1.2835
CUTENSOR_OP_RELU,fp32,kernel,[[4194304]],0.136462,0.073346,1.8605
CUTENSOR_OP_RELU,fp32,kernel,[[8388608]],0.251385,0.131692,1.9089
CUTENSOR_OP_RELU,fp32,kernel,"[[128,128]]",0.009058,0.004615,1.9625
CUTENSOR_OP_RELU,fp32,kernel,"[[32,64,16]]",0.010981,0.005596,1.9622
CUTENSOR_OP_RELU,fp32,kernel,"[[64,256]]",0.008923,0.004500,1.9829
CUTENSOR_OP_RELU,fp32,kernel,"[[16,64,64]]",0.011231,0.005885,1.9085
CUTENSOR_OP_RELU,fp32,kernel,"[[256,512]]",0.011654,0.007038,1.6557
CUTENSOR_OP_RELU,fp32,kernel,"[[128,1024]]",0.012000,0.007077,1.6957
CUTENSOR_OP_RELU,fp32,kernel,"[[64,64,64]]",0.014596,0.009115,1.6013
CUTENSOR_OP_RELU,fp32,kernel,"[[128,128,64]]",0.035788,0.025327,1.4131
CUTENSOR_OP_RELU,fp16,kernel,[[1024]],0.007327,0.003442,2.1285
CUTENSOR_OP_RELU,fp16,kernel,[[2048]],0.006808,0.003731,1.8247
CUTENSOR_OP_RELU,fp16,kernel,[[4096]],0.007096,0.004154,1.7083
CUTENSOR_OP_RELU,fp16,kernel,[[8192]],0.007731,0.003788,2.0406
CUTENSOR_OP_RELU,fp16,kernel,[[16384]],0.008712,0.004404,1.9782
CUTENSOR_OP_RELU,fp16,kernel,[[32768]],0.010673,0.005500,1.9406
CUTENSOR_OP_RELU,fp16,kernel,[[65536]],0.010942,0.005731,1.9094
CUTENSOR_OP_RELU,fp16,kernel,[[131072]],0.011423,0.005923,1.9286
CUTENSOR_OP_RELU,fp16,kernel,[[262144]],0.012962,0.006885,1.8827
CUTENSOR_OP_RELU,fp16,kernel,[[524288]],0.016250,0.008865,1.8330
CUTENSOR_OP_RELU,fp16,kernel,[[1048576]],0.023865,0.014250,1.6748
CUTENSOR_OP_RELU,fp16,kernel,[[2097152]],0.038173,0.025423,1.5015
CUTENSOR_OP_RELU,fp16,kernel,[[4194304]],0.065212,0.046577,1.4001
CUTENSOR_OP_RELU,fp16,kernel,[[8388608]],0.143788,0.074077,1.9411
CUTENSOR_OP_RELU,fp16,kernel,"[[128,128]]",0.008808,0.004519,1.9489
CUTENSOR_OP_RELU,fp16,kernel,"[[32,64,16]]",0.010846,0.005558,1.9516
CUTENSOR_OP_RELU,fp16,kernel,"[[64,256]]",0.008769,0.004442,1.9740
CUTENSOR_OP_RELU,fp16,kernel,"[[16,64,64]]",0.011077,0.005808,1.9073
CUTENSOR_OP_RELU,fp16,kernel,"[[256,512]]",0.011538,0.005981,1.9293
CUTENSOR_OP_RELU,fp16,kernel,"[[128,1024]]",0.011462,0.006077,1.8861
CUTENSOR_OP_RELU,fp16,kernel,"[[64,64,64]]",0.012981,0.006827,1.9014
CUTENSOR_OP_RELU,fp16,kernel,"[[128,128,64]]",0.023750,0.014231,1.6689
CUTENSOR_OP_RELU,bf16,kernel,[[1024]],0.007288,0.003481,2.0939
CUTENSOR_OP_RELU,bf16,kernel,[[2048]],0.006827,0.003654,1.8684
CUTENSOR_OP_RELU,bf16,kernel,[[4096]],0.007115,0.004173,1.7051
CUTENSOR_OP_RELU,bf16,kernel,[[8192]],0.007692,0.003885,1.9802
CUTENSOR_OP_RELU,bf16,kernel,[[16384]],0.008692,0.004442,1.9567
CUTENSOR_OP_RELU,bf16,kernel,[[32768]],0.010750,0.005115,2.1015
CUTENSOR_OP_RELU,bf16,kernel,[[65536]],0.011019,0.005712,1.9293
CUTENSOR_OP_RELU,bf16,kernel,[[131072]],0.011404,0.006038,1.8885
CUTENSOR_OP_RELU,bf16,kernel,[[262144]],0.012885,0.006788,1.8980
CUTENSOR_OP_RELU,bf16,kernel,[[524288]],0.016288,0.008904,1.8294
CUTENSOR_OP_RELU,bf16,kernel,[[1048576]],0.023769,0.014250,1.6680
CUTENSOR_OP_RELU,bf16,kernel,[[2097152]],0.038212,0.025327,1.5087
CUTENSOR_OP_RELU,bf16,kernel,[[4194304]],0.064981,0.046500,1.3974
CUTENSOR_OP_RELU,bf16,kernel,[[8388608]],0.143635,0.073827,1.9456
CUTENSOR_OP_RELU,bf16,kernel,"[[128,128]]",0.008481,0.004385,1.9342
CUTENSOR_OP_RELU,bf16,kernel,"[[32,64,16]]",0.010596,0.005250,2.0183
CUTENSOR_OP_RELU,bf16,kernel,"[[64,256]]",0.008635,0.004288,2.0135
CUTENSOR_OP_RELU,bf16,kernel,"[[16,64,64]]",0.010865,0.005442,1.9965
CUTENSOR_OP_RELU,bf16,kernel,"[[256,512]]",0.011385,0.005865,1.9410
CUTENSOR_OP_RELU,bf16,kernel,"[[128,1024]]",0.011423,0.005827,1.9604
CUTENSOR_OP_RELU,bf16,kernel,"[[64,64,64]]",0.012923,0.006615,1.9535
CUTENSOR_OP_RELU,bf16,kernel,"[[128,128,64]]",0.023712,0.014173,1.6730
CUTENSOR_OP_SIGMOID,fp32,kernel,[[1024]],0.007542,0.004008,1.8820
CUTENSOR_OP_SIGMOID,fp32,kernel,[[2048]],0.007673,0.004200,1.8269
CUTENSOR_OP_SIGMOID,fp32,kernel,[[4096]],0.007942,0.004654,1.7066
CUTENSOR_OP_SIGMOID,fp32,kernel,[[8192]],0.008481,0.004365,1.9427
CUTENSOR_OP_SIGMOID,fp32,kernel,[[16384]],0.009577,0.004865,1.9684
CUTENSOR_OP_SIGMOID,fp32,kernel,[[32768]],0.011519,0.006058,1.9016
CUTENSOR_OP_SIGMOID,fp32,kernel,[[65536]],0.011788,0.006250,1.8862
CUTENSOR_OP_SIGMOID,fp32,kernel,[[131072]],0.012654,0.006962,1.8177
CUTENSOR_OP_SIGMOID,fp32,kernel,[[262144]],0.015250,0.009365,1.6283
CUTENSOR_OP_SIGMOID,fp32,kernel,[[524288]],0.022212,0.014731,1.5078
CUTENSOR_OP_SIGMOID,fp32,kernel,[[1048576]],0.036346,0.025500,1.4253
CUTENSOR_OP_SIGMOID,fp32,kernel,[[2097152]],0.060346,0.046846,1.2882
CUTENSOR_OP_SIGMOID,fp32,kernel,[[4194304]],0.137308,0.073135,1.8775
CUTENSOR_OP_SIGMOID,fp32,kernel,[[8388608]],0.252019,0.131808,1.9120
CUTENSOR_OP_SIGMOID,fp32,kernel,"[[128,128]]",0.009577,0.004962,1.9302
CUTENSOR_OP_SIGMOID,fp32,kernel,"[[32,64,16]]",0.011577,0.006115,1.8931
CUTENSOR_OP_SIGMOID,fp32,kernel,"[[64,256]]",0.009558,0.004962,1.9264
CUTENSOR_OP_SIGMOID,fp32,kernel,"[[16,64,64]]",0.011808,0.006462,1.8274
CUTENSOR_OP_SIGMOID,fp32,kernel,"[[256,512]]",0.012385,0.007212,1.7173
CUTENSOR_OP_SIGMOID,fp32,kernel,"[[128,1024]]",0.012654,0.007269,1.7407
CUTENSOR_OP_SIGMOID,fp32,kernel,"[[64,64,64]]",0.015173,0.009385,1.6168
CUTENSOR_OP_SIGMOID,fp32,kernel,"[[128,128,64]]",0.036346,0.025308,1.4362
CUTENSOR_OP_SIGMOID,fp16,kernel,[[1024]],0.007865,0.003750,2.0974
CUTENSOR_OP_SIGMOID,fp16,kernel,[[2048]],0.007038,0.004077,1.7264
CUTENSOR_OP_SIGMOID,fp16,kernel,[[4096]],0.007288,0.004635,1.5726
CUTENSOR_OP_SIGMOID,fp16,kernel,[[8192]],0.007865,0.004250,1.8507
CUTENSOR_OP_SIGMOID,fp16,kernel,[[16384]],0.008923,0.004769,1.8710
CUTENSOR_OP_SIGMOID,fp16,kernel,[[32768]],0.010885,0.005827,1.8680
CUTENSOR_OP_SIGMOID,fp16,kernel,[[65536]],0.011231,0.005808,1.9338
CUTENSOR_OP_SIGMOID,fp16,kernel,[[131072]],0.011692,0.006231,1.8765
CUTENSOR_OP_SIGMOID,fp16,kernel,[[262144]],0.013327,0.007288,1.8285
CUTENSOR_OP_SIGMOID,fp16,kernel,[[524288]],0.016385,0.009423,1.7388
CUTENSOR_OP_SIGMOID,fp16,kernel,[[1048576]],0.024135,0.014558,1.6579
CUTENSOR_OP_SIGMOID,fp16,kernel,[[2097152]],0.038750,0.025712,1.5071
CUTENSOR_OP_SIGMOID,fp16,kernel,[[4194304]],0.065692,0.047077,1.3954
CUTENSOR_OP_SIGMOID,fp16,kernel,[[8388608]],0.144558,0.075385,1.9176
CUTENSOR_OP_SIGMOID,fp16,kernel,"[[128,128]]",0.008981,0.004865,1.8458
CUTENSOR_OP_SIGMOID,fp16,kernel,"[[32,64,16]]",0.010981,0.005904,1.8599
CUTENSOR_OP_SIGMOID,fp16,kernel,"[[64,256]]",0.008942,0.004865,1.8379
CUTENSOR_OP_SIGMOID,fp16,kernel,"[[16,64,64]]",0.011250,0.006038,1.8631
CUTENSOR_OP_SIGMOID,fp16,kernel,"[[256,512]]",0.011673,0.006385,1.8283
CUTENSOR_OP_SIGMOID,fp16,kernel,"[[128,1024]]",0.011558,0.006442,1.7940
CUTENSOR_OP_SIGMOID,fp16,kernel,"[[64,64,64]]",0.013250,0.006942,1.9086
CUTENSOR_OP_SIGMOID,fp16,kernel,"[[128,128,64]]",0.024000,0.014462,1.6596
CUTENSOR_OP_SIGMOID,bf16,kernel,[[1024]],0.007865,0.003788,2.0761
CUTENSOR_OP_SIGMOID,bf16,kernel,[[2048]],0.007019,0.004038,1.7381
CUTENSOR_OP_SIGMOID,bf16,kernel,[[4096]],0.007231,0.004423,1.6348
CUTENSOR_OP_SIGMOID,bf16,kernel,[[8192]],0.007885,0.004269,1.8468
CUTENSOR_OP_SIGMOID,bf16,kernel,[[16384]],0.008962,0.004750,1.8866
CUTENSOR_OP_SIGMOID,bf16,kernel,[[32768]],0.010904,0.005750,1.8963
CUTENSOR_OP_SIGMOID,bf16,kernel,[[65536]],0.011288,0.005827,1.9373
CUTENSOR_OP_SIGMOID,bf16,kernel,[[131072]],0.011635,0.006327,1.8389
CUTENSOR_OP_SIGMOID,bf16,kernel,[[262144]],0.013231,0.007192,1.8396
CUTENSOR_OP_SIGMOID,bf16,kernel,[[524288]],0.016558,0.009269,1.7863
CUTENSOR_OP_SIGMOID,bf16,kernel,[[1048576]],0.023923,0.014288,1.6743
CUTENSOR_OP_SIGMOID,bf16,kernel,[[2097152]],0.038538,0.025462,1.5136
CUTENSOR_OP_SIGMOID,bf16,kernel,[[4194304]],0.065712,0.046788,1.4044
CUTENSOR_OP_SIGMOID,bf16,kernel,[[8388608]],0.144558,0.075192,1.9225
CUTENSOR_OP_SIGMOID,bf16,kernel,"[[128,128]]",0.008904,0.004750,1.8745
CUTENSOR_OP_SIGMOID,bf16,kernel,"[[32,64,16]]",0.010865,0.005519,1.9686
CUTENSOR_OP_SIGMOID,bf16,kernel,"[[64,256]]",0.008788,0.004769,1.8427
CUTENSOR_OP_SIGMOID,bf16,kernel,"[[16,64,64]]",0.011231,0.005808,1.9338
CUTENSOR_OP_SIGMOID,bf16,kernel,"[[256,512]]",0.011635,0.006192,1.8789
CUTENSOR_OP_SIGMOID,bf16,kernel,"[[128,1024]]",0.011654,0.006231,1.8704
CUTENSOR_OP_SIGMOID,bf16,kernel,"[[64,64,64]]",0.013288,0.007058,1.8828
CUTENSOR_OP_SIGMOID,bf16,kernel,"[[128,128,64]]",0.023981,0.014423,1.6627
CUTENSOR_OP_SIN,fp16,kernel,[[1024]],0.008288,0.004154,1.9954
CUTENSOR_OP_SIN,fp16,kernel,[[2048]],0.007500,0.004192,1.7890
CUTENSOR_OP_SIN,fp16,kernel,[[4096]],0.007904,0.004558,1.7342
CUTENSOR_OP_SIN,fp16,kernel,[[8192]],0.008365,0.004558,1.8354
CUTENSOR_OP_SIN,fp16,kernel,[[16384]],0.009462,0.005096,1.8566
CUTENSOR_OP_SIN,fp16,kernel,[[32768]],0.008654,0.006115,1.4151
CUTENSOR_OP_SIN,fp16,kernel,[[65536]],0.009250,0.004635,1.9959
CUTENSOR_OP_SIN,fp16,kernel,[[131072]],0.009558,0.005327,1.7942
CUTENSOR_OP_SIN,fp16,kernel,[[262144]],0.011038,0.006673,1.6542
CUTENSOR_OP_SIN,fp16,kernel,[[524288]],0.014135,0.008731,1.6189
CUTENSOR_OP_SIN,fp16,kernel,[[1048576]],0.021788,0.013846,1.5736
CUTENSOR_OP_SIN,fp16,kernel,[[2097152]],0.036846,0.025135,1.4660
CUTENSOR_OP_SIN,fp16,kernel,[[4194304]],0.063808,0.046596,1.3694
CUTENSOR_OP_SIN,fp16,kernel,[[8388608]],0.142673,0.075058,1.9008
CUTENSOR_OP_SIN,fp16,kernel,"[[128,128]]",0.008115,0.004500,1.8034
CUTENSOR_OP_SIN,fp16,kernel,"[[32,64,16]]",0.008365,0.004750,1.7611
CUTENSOR_OP_SIN,fp16,kernel,"[[64,256]]",0.008096,0.004346,1.8628
CUTENSOR_OP_SIN,fp16,kernel,"[[16,64,64]]",0.009135,0.004769,1.9153
CUTENSOR_OP_SIN,fp16,kernel,"[[256,512]]",0.009462,0.005212,1.8155
CUTENSOR_OP_SIN,fp16,kernel,"[[128,1024]]",0.009327,0.005192,1.7963
CUTENSOR_OP_SIN,fp16,kernel,"[[64,64,64]]",0.011154,0.006558,1.7009
CUTENSOR_OP_SIN,fp16,kernel,"[[128,128,64]]",0.021846,0.013904,1.5712
CUTENSOR_OP_SIN,bf16,kernel,[[1024]],0.007923,0.003942,2.0098
CUTENSOR_OP_SIN,bf16,kernel,[[2048]],0.007519,0.004115,1.8271
CUTENSOR_OP_SIN,bf16,kernel,[[4096]],0.008423,0.004635,1.8174
CUTENSOR_OP_SIN,bf16,kernel,[[8192]],0.008365,0.004288,1.9507
CUTENSOR_OP_SIN,bf16,kernel,[[16384]],0.009635,0.004942,1.9494
CUTENSOR_OP_SIN,bf16,kernel,[[32768]],0.012192,0.006173,1.9751
CUTENSOR_OP_SIN,bf16,kernel,[[65536]],0.012250,0.006404,1.9129
CUTENSOR_OP_SIN,bf16,kernel,[[131072]],0.012654,0.006846,1.8483
CUTENSOR_OP_SIN,bf16,kernel,[[262144]],0.014077,0.007712,1.8254
CUTENSOR_OP_SIN,bf16,kernel,[[524288]],0.017231,0.010154,1.6970
CUTENSOR_OP_SIN,bf16,kernel,[[1048576]],0.024519,0.015058,1.6284
CUTENSOR_OP_SIN,bf16,kernel,[[2097152]],0.039423,0.026115,1.5096
CUTENSOR_OP_SIN,bf16,kernel,[[4194304]],0.066404,0.047500,1.3980
CUTENSOR_OP_SIN,bf16,kernel,[[8388608]],0.145019,0.076038,1.9072
CUTENSOR_OP_SIN,bf16,kernel,"[[128,128]]",0.009654,0.005058,1.9087
CUTENSOR_OP_SIN,bf16,kernel,"[[32,64,16]]",0.011808,0.005865,2.0131
CUTENSOR_OP_SIN,bf16,kernel,"[[64,256]]",0.009654,0.004962,1.9457
CUTENSOR_OP_SIN,bf16,kernel,"[[16,64,64]]",0.012192,0.006115,1.9937
CUTENSOR_OP_SIN,bf16,kernel,"[[256,512]]",0.012692,0.006596,1.9242
CUTENSOR_OP_SIN,bf16,kernel,"[[128,1024]]",0.012654,0.006481,1.9525
CUTENSOR_OP_SIN,bf16,kernel,"[[64,64,64]]",0.014135,0.007365,1.9191
CUTENSOR_OP_SIN,bf16,kernel,"[[128,128,64]]",0.024654,0.014942,1.6499
CUTENSOR_OP_SIN,fp32,kernel,[[1024]],0.007385,0.003865,1.9104
CUTENSOR_OP_SIN,fp32,kernel,[[2048]],0.007904,0.004135,1.9116
CUTENSOR_OP_SIN,fp32,kernel,[[4096]],0.008212,0.004577,1.7941
CUTENSOR_OP_SIN,fp32,kernel,[[8192]],0.008731,0.004654,1.8760
CUTENSOR_OP_SIN,fp32,kernel,[[16384]],0.009827,0.005212,1.8856
CUTENSOR_OP_SIN,fp32,kernel,[[32768]],0.011788,0.006173,1.9097
CUTENSOR_OP_SIN,fp32,kernel,[[65536]],0.012077,0.006365,1.8973
CUTENSOR_OP_SIN,fp32,kernel,[[131072]],0.012846,0.007269,1.7672
CUTENSOR_OP_SIN,fp32,kernel,[[262144]],0.015731,0.009577,1.6426
CUTENSOR_OP_SIN,fp32,kernel,[[524288]],0.022365,0.014788,1.5124
CUTENSOR_OP_SIN,fp32,kernel,[[1048576]],0.036615,0.025692,1.4251
CUTENSOR_OP_SIN,fp32,kernel,[[2097152]],0.060808,0.047077,1.2917
CUTENSOR_OP_SIN,fp32,kernel,[[4194304]],0.138000,0.075635,1.8246
CUTENSOR_OP_SIN,fp32,kernel,[[8388608]],0.252942,0.133250,1.8983
CUTENSOR_OP_SIN,fp32,kernel,"[[128,128]]",0.009923,0.005346,1.8561
CUTENSOR_OP_SIN,fp32,kernel,"[[32,64,16]]",0.012077,0.006558,1.8416
CUTENSOR_OP_SIN,fp32,kernel,"[[64,256]]",0.009923,0.005327,1.8628
CUTENSOR_OP_SIN,fp32,kernel,"[[16,64,64]]",0.012308,0.006769,1.8182
CUTENSOR_OP_SIN,fp32,kernel,"[[256,512]]",0.012827,0.007596,1.6886
CUTENSOR_OP_SIN,fp32,kernel,"[[128,1024]]",0.013192,0.007615,1.7323
CUTENSOR_OP_SIN,fp32,kernel,"[[64,64,64]]",0.015712,0.009654,1.6275
CUTENSOR_OP_SIN,fp32,kernel,"[[128,128,64]]",0.036692,0.025635,1.4314
CUTENSOR_OP_SINH,fp32,kernel,[[1024]],0.007138,0.003538,2.0174
CUTENSOR_OP_SINH,fp32,kernel,[[2048]],0.007481,0.003538,2.1141
CUTENSOR_OP_SINH,fp32,kernel,[[4096]],0.007635,0.003596,2.1230
CUTENSOR_OP_SINH,fp32,kernel,[[8192]],0.007846,0.003846,2.0400
CUTENSOR_OP_SINH,fp32,kernel,[[16384]],0.008346,0.004058,2.0569
CUTENSOR_OP_SINH,fp32,kernel,[[32768]],0.009058,0.004327,2.0933
CUTENSOR_OP_SINH,fp32,kernel,[[65536]],0.009231,0.004712,1.9592
CUTENSOR_OP_SINH,fp32,kernel,[[131072]],0.010327,0.005769,1.7900
CUTENSOR_OP_SINH,fp32,kernel,[[262144]],0.012923,0.008096,1.5962
CUTENSOR_OP_SINH,fp32,kernel,[[524288]],0.020115,0.013635,1.4753
CUTENSOR_OP_SINH,fp32,kernel,[[1048576]],0.034385,0.024346,1.4123
CUTENSOR_OP_SINH,fp32,kernel,[[2097152]],0.058288,0.046038,1.2661
CUTENSOR_OP_SINH,fp32,kernel,[[4194304]],0.135538,0.072981,1.8572
CUTENSOR_OP_SINH,fp32,kernel,[[8388608]],0.250365,0.131038,1.9106
CUTENSOR_OP_SINH,fp32,kernel,"[[128,128]]",0.008327,0.004077,2.0425
CUTENSOR_OP_SINH,fp32,kernel,"[[32,64,16]]",0.009038,0.004173,2.1659
CUTENSOR_OP_SINH,fp32,kernel,"[[64,256]]",0.008308,0.004038,2.0571
CUTENSOR_OP_SINH,fp32,kernel,"[[16,64,64]]",0.009308,0.004692,1.9836
CUTENSOR_OP_SINH,fp32,kernel,"[[256,512]]",0.009923,0.005712,1.7374
CUTENSOR_OP_SINH,fp32,kernel,"[[128,1024]]",0.009808,0.005673,1.7288
CUTENSOR_OP_SINH,fp32,kernel,"[[64,64,64]]",0.012904,0.008173,1.5788
CUTENSOR_OP_SINH,fp32,kernel,"[[128,128,64]]",0.034269,0.024365,1.4065
CUTENSOR_OP_SINH,fp16,kernel,[[1024]],0.007404,0.003346,2.2126
CUTENSOR_OP_SINH,fp16,kernel,[[2048]],0.007192,0.003442,2.0894
CUTENSOR_OP_SINH,fp16,kernel,[[4096]],0.007250,0.003654,1.9842
CUTENSOR_OP_SINH,fp16,kernel,[[8192]],0.007558,0.003692,2.0469
CUTENSOR_OP_SINH,fp16,kernel,[[16384]],0.008038,0.004000,2.0096
CUTENSOR_OP_SINH,fp16,kernel,[[32768]],0.008712,0.004096,2.1268
CUTENSOR_OP_SINH,fp16,kernel,[[65536]],0.009288,0.004481,2.0730
CUTENSOR_OP_SINH,fp16,kernel,[[131072]],0.009577,0.005269,1.8175
CUTENSOR_OP_SINH,fp16,kernel,[[262144]],0.011538,0.006288,1.8349
CUTENSOR_OP_SINH,fp16,kernel,[[524288]],0.014462,0.008500,1.7014
CUTENSOR_OP_SINH,fp16,kernel,[[1048576]],0.022154,0.013750,1.6112
CUTENSOR_OP_SINH,fp16,kernel,[[2097152]],0.036423,0.024577,1.4820
CUTENSOR_OP_SINH,fp16,kernel,[[4194304]],0.063288,0.045538,1.3898
CUTENSOR_OP_SINH,fp16,kernel,[[8388608]],0.142327,0.073615,1.9334
CUTENSOR_OP_SINH,fp16,kernel,"[[128,128]]",0.008115,0.004000,2.0288
CUTENSOR_OP_SINH,fp16,kernel,"[[32,64,16]]",0.008827,0.004750,1.8583
CUTENSOR_OP_SINH,fp16,kernel,"[[64,256]]",0.008038,0.004173,1.9263
CUTENSOR_OP_SINH,fp16,kernel,"[[16,64,64]]",0.008981,0.004788,1.8755
CUTENSOR_OP_SINH,fp16,kernel,"[[256,512]]",0.009904,0.005346,1.8525
CUTENSOR_OP_SINH,fp16,kernel,"[[128,1024]]",0.009788,0.005308,1.8442
CUTENSOR_OP_SINH,fp16,kernel,"[[64,64,64]]",0.011442,0.006212,1.8421
CUTENSOR_OP_SINH,fp16,kernel,"[[128,128,64]]",0.022231,0.013769,1.6145
CUTENSOR_OP_SINH,bf16,kernel,[[1024]],0.007442,0.003442,2.1620
CUTENSOR_OP_SINH,bf16,kernel,[[2048]],0.007250,0.003615,2.0053
CUTENSOR_OP_SINH,bf16,kernel,[[4096]],0.007346,0.003904,1.8818
CUTENSOR_OP_SINH,bf16,kernel,[[8192]],0.007577,0.003577,2.1183
CUTENSOR_OP_SINH,bf16,kernel,[[16384]],0.007962,0.003712,2.1451
CUTENSOR_OP_SINH,bf16,kernel,[[32768]],0.008346,0.003865,2.1592
CUTENSOR_OP_SINH,bf16,kernel,[[65536]],0.009019,0.004212,2.1416
CUTENSOR_OP_SINH,bf16,kernel,[[131072]],0.009442,0.004769,1.9798
CUTENSOR_OP_SINH,bf16,kernel,[[262144]],0.011038,0.005712,1.9327
CUTENSOR_OP_SINH,bf16,kernel,[[524288]],0.013942,0.008154,1.7099
CUTENSOR_OP_SINH,bf16,kernel,[[1048576]],0.021500,0.013231,1.6250
CUTENSOR_OP_SINH,bf16,kernel,[[2097152]],0.036615,0.024365,1.5028
CUTENSOR_OP_SINH,bf16,kernel,[[4194304]],0.063385,0.045615,1.3895
CUTENSOR_OP_SINH,bf16,kernel,[[8388608]],0.142442,0.073635,1.9344
CUTENSOR_OP_SINH,bf16,kernel,"[[128,128]]",0.007808,0.003731,2.0928
